Id,Category
5795,1
5796,0
5797,0
5798,0
5799,0
5800,1
5801,0
5802,0
5803,1
5804,0
5805,0
5806,0
5807,1
5808,1
5809,1
5810,1
5811,0
5812,1
5813,1
5814,0
5815,1
5816,1
5817,0
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,0
5825,1
5826,1
5827,0
5828,1
5829,1
5830,0
5831,0
5832,0
5833,1
5834,0
5835,1
5836,0
5837,1
5838,1
5839,1
5840,1
5841,1
5842,1
5843,0
5844,1
5845,1
5846,1
5847,0
5848,1
5849,1
5850,1
5851,1
5852,1
5853,1
5854,1
5855,1
5856,1
5857,1
5858,1
5859,1
5860,0
5861,1
5862,0
5863,0
5864,0
5865,0
5866,0
5867,1
5868,1
5869,0
5870,1
5871,0
5872,0
5873,0
5874,1
5875,1
5876,0
5877,1
5878,1
5879,1
5880,1
5881,0
5882,1
5883,0
5884,0
5885,0
5886,0
5887,1
5888,1
5889,1
5890,0
5891,0
5892,0
5893,0
5894,1
5895,1
5896,0
5897,0
5898,1
5899,1
5900,1
5901,1
5902,0
5903,1
5904,1
5905,0
5906,0
5907,1
5908,1
5909,0
5910,0
5911,1
5912,0
5913,1
5914,0
5915,0
5916,0
5917,0
5918,1
5919,1
5920,1
5921,0
5922,0
5923,1
5924,0
5925,0
5926,1
5927,1
5928,0
5929,1
5930,1
5931,0
5932,1
5933,1
5934,1
5935,1
5936,0
5937,0
5938,0
5939,1
5940,1
5941,0
5942,1
5943,1
5944,1
5945,0
5946,0
5947,1
5948,1
5949,1
5950,0
5951,0
5952,0
5953,1
5954,1
5955,0
5956,1
5957,0
5958,0
5959,0
5960,1
5961,1
5962,1
5963,1
5964,1
5965,0
5966,1
5967,1
5968,1
5969,0
5970,1
5971,0
5972,0
5973,1
5974,1
5975,0
5976,0
5977,1
5978,1
5979,0
5980,0
5981,0
5982,0
5983,1
5984,1
5985,1
5986,1
5987,0
5988,0
5989,0
5990,1
5991,1
5992,1
5993,0
5994,0
5995,0
5996,0
5997,0
5998,1
5999,1
6000,1
6001,1
6002,0
6003,1
6004,1
6005,0
6006,1
6007,1
6008,0
6009,1
6010,1
6011,1
6012,1
6013,1
6014,1
6015,0
6016,1
6017,1
6018,0
6019,0
6020,0
6021,1
6022,1
6023,1
6024,0
6025,0
6026,0
6027,1
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,1
6035,0
6036,0
6037,1
6038,1
6039,1
6040,1
6041,1
6042,0
6043,1
6044,1
6045,1
6046,0
6047,0
6048,0
6049,0
6050,1
6051,0
6052,0
6053,0
6054,1
6055,1
6056,0
6057,0
6058,0
6059,1
6060,1
6061,1
6062,0
6063,1
6064,0
6065,0
6066,1
6067,0
6068,1
6069,0
6070,0
6071,1
6072,1
6073,1
6074,1
6075,0
6076,0
6077,1
6078,0
6079,0
6080,0
6081,1
6082,1
6083,1
6084,1
6085,1
6086,1
6087,1
6088,1
6089,1
6090,0
6091,0
6092,0
6093,0
6094,1
6095,0
6096,0
6097,1
6098,1
6099,1
6100,0
6101,1
6102,0
6103,1
6104,1
6105,0
6106,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,1
6113,0
6114,1
6115,0
6116,0
6117,1
6118,1
6119,0
6120,1
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,0
6128,1
6129,0
6130,0
6131,1
6132,0
6133,0
6134,1
6135,1
6136,1
6137,1
6138,0
6139,0
6140,0
6141,0
6142,1
6143,1
6144,1
6145,1
6146,1
6147,1
6148,1
6149,0
6150,1
6151,1
6152,1
6153,1
6154,0
6155,1
6156,0
6157,0
6158,0
6159,1
6160,1
6161,1
6162,0
6163,0
6164,1
6165,0
6166,1
6167,0
6168,0
6169,0
6170,0
6171,1
6172,0
6173,0
6174,0
6175,0
6176,1
6177,0
6178,1
6179,0
6180,0
6181,1
6182,0
6183,1
6184,0
6185,0
6186,0
6187,0
6188,0
6189,1
6190,0
6191,1
6192,1
6193,0
6194,0
6195,1
6196,1
6197,0
6198,1
6199,0
6200,0
6201,1
6202,0
6203,0
6204,1
6205,1
6206,0
6207,0
6208,0
6209,0
6210,1
6211,0
6212,1
6213,0
6214,0
6215,0
6216,0
6217,0
6218,0
6219,1
6220,0
6221,0
6222,1
6223,1
6224,0
6225,0
6226,0
6227,0
6228,1
6229,0
6230,1
6231,1
6232,0
6233,0
6234,1
6235,1
6236,1
6237,0
6238,0
6239,1
6240,1
6241,1
6242,1
6243,0
6244,1
6245,0
6246,1
6247,0
6248,1
6249,1
6250,1
6251,1
6252,0
6253,1
6254,1
6255,1
6256,1
6257,1
6258,1
6259,1
6260,1
6261,0
6262,0
6263,0
6264,1
6265,0
6266,0
6267,1
6268,0
6269,0
6270,0
6271,1
6272,0
6273,1
6274,1
6275,0
6276,0
6277,1
6278,1
6279,0
6280,0
6281,0
6282,0
6283,0
6284,1
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,1
6292,0
6293,0
6294,1
6295,0
6296,1
6297,0
6298,1
6299,0
6300,1
6301,1
6302,1
6303,0
6304,0
6305,0
6306,1
6307,0
6308,1
6309,0
6310,0
6311,1
6312,0
6313,0
6314,0
6315,0
6316,0
6317,1
6318,0
6319,1
6320,0
6321,1
6322,0
6323,0
6324,1
6325,1
6326,1
6327,1
6328,0
6329,1
6330,1
6331,1
6332,0
6333,0
6334,1
6335,1
6336,1
6337,0
6338,0
6339,0
6340,1
6341,1
6342,0
6343,0
6344,1
6345,1
6346,0
6347,1
6348,1
6349,1
6350,0
6351,0
6352,0
6353,0
6354,0
6355,1
6356,0
6357,1
6358,1
6359,0
6360,0
6361,0
6362,1
6363,1
6364,1
6365,1
6366,1
6367,1
6368,1
6369,0
6370,1
6371,1
6372,1
6373,1
6374,1
6375,0
6376,1
6377,1
6378,1
6379,1
6380,1
6381,0
6382,0
6383,1
6384,0
6385,1
6386,1
6387,1
6388,1
6389,0
6390,1
6391,0
6392,1
6393,0
6394,0
6395,1
6396,1
6397,0
6398,1
6399,1
6400,1
6401,1
6402,1
6403,1
6404,0
6405,0
6406,1
6407,1
6408,0
6409,0
6410,0
6411,1
6412,1
6413,1
6414,1
6415,1
6416,1
6417,1
6418,1
6419,1
6420,0
6421,1
6422,1
6423,1
6424,0
6425,1
6426,0
6427,1
6428,1
6429,1
6430,0
6431,1
6432,0
6433,1
6434,0
6435,1
6436,1
6437,0
6438,1
6439,0
6440,1
6441,1
6442,0
6443,1
6444,0
6445,1
6446,1
6447,1
6448,0
6449,1
6450,1
6451,0
6452,0
6453,1
6454,1
6455,0
6456,0
6457,1
6458,1
6459,1
6460,0
6461,1
6462,0
6463,1
6464,0
6465,1
6466,1
6467,1
6468,0
6469,0
6470,0
6471,1
6472,0
6473,0
6474,0
6475,1
6476,0
6477,0
6478,1
6479,1
6480,1
6481,0
6482,1
6483,1
6484,1
6485,0
6486,0
6487,1
6488,0
6489,1
6490,0
6491,0
6492,1
6493,1
6494,0
6495,0
6496,1
6497,0
6498,0
6499,0
6500,0
6501,1
6502,0
6503,1
6504,1
6505,0
6506,0
6507,1
6508,1
6509,0
6510,0
6511,1
6512,1
6513,0
6514,1
6515,0
6516,1
6517,1
6518,1
6519,1
6520,0
6521,1
6522,0
6523,1
6524,1
6525,1
6526,1
6527,0
6528,0
6529,1
6530,1
6531,1
6532,0
6533,0
6534,1
6535,0
6536,0
6537,0
6538,1
6539,1
6540,1
6541,0
6542,0
6543,0
6544,1
6545,1
6546,1
6547,0
6548,0
6549,1
6550,0
6551,1
6552,1
6553,1
6554,0
6555,1
6556,0
6557,1
6558,0
6559,0
6560,1
6561,1
6562,0
6563,1
6564,0
6565,1
6566,1
6567,1
6568,0
6569,1
6570,1
6571,1
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,1
6579,0
6580,1
6581,0
6582,1
6583,1
6584,0
6585,0
6586,0
6587,0
6588,1
6589,0
6590,1
6591,1
6592,1
6593,1
6594,1
6595,0
6596,0
6597,1
6598,1
6599,0
6600,0
6601,1
6602,0
6603,0
6604,1
6605,0
6606,1
6607,1
6608,1
6609,1
6610,0
6611,0
6612,1
6613,0
6614,0
6615,1
6616,1
6617,1
6618,1
6619,0
6620,1
6621,0
6622,0
6623,0
6624,1
6625,0
6626,0
6627,1
6628,0
6629,0
6630,0
6631,1
6632,0
6633,0
6634,1
6635,1
6636,0
6637,0
6638,1
6639,0
6640,0
6641,1
6642,0
6643,0
6644,1
6645,1
6646,0
6647,0
6648,0
6649,0
6650,0
6651,1
6652,0
6653,0
6654,0
6655,1
6656,0
6657,0
6658,1
6659,1
6660,1
6661,1
6662,0
6663,0
6664,0
6665,1
6666,1
6667,1
6668,0
6669,0
6670,1
6671,1
6672,0
6673,0
6674,0
6675,0
6676,0
6677,1
6678,1
6679,1
6680,1
6681,1
6682,1
6683,0
6684,1
6685,0
6686,1
6687,0
6688,1
6689,1
6690,1
6691,1
6692,0
6693,0
6694,0
6695,0
6696,1
6697,0
6698,1
6699,1
6700,1
6701,1
6702,0
6703,1
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,0
6711,1
6712,0
6713,0
6714,0
6715,0
6716,1
6717,0
6718,0
6719,1
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,1
6732,1
6733,0
6734,1
6735,0
6736,1
6737,1
6738,0
6739,1
6740,0
6741,0
6742,0
6743,1
6744,1
6745,1
6746,0
6747,0
6748,0
6749,1
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,1
6757,0
6758,1
6759,0
6760,0
6761,1
6762,0
6763,0
6764,0
6765,1
6766,1
6767,1
6768,1
6769,0
6770,0
6771,0
6772,1
6773,1
6774,1
6775,0
6776,0
6777,1
6778,1
6779,0
6780,0
6781,1
6782,0
6783,1
6784,0
6785,1
6786,0
6787,0
6788,0
6789,1
6790,0
6791,0
6792,0
6793,1
6794,1
6795,0
6796,0
6797,0
6798,0
6799,1
6800,1
6801,0
6802,0
6803,0
6804,0
6805,0
6806,0
6807,0
6808,0
6809,1
6810,1
6811,0
6812,1
6813,1
6814,1
6815,1
6816,0
6817,1
6818,0
6819,1
6820,1
6821,1
6822,0
6823,0
6824,0
6825,1
6826,1
6827,1
6828,0
6829,0
6830,1
6831,0
6832,0
6833,1
6834,0
6835,0
6836,1
6837,0
6838,0
6839,0
6840,1
6841,1
6842,1
6843,1
6844,0
6845,0
6846,0
6847,1
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,1
6855,1
6856,1
6857,1
6858,1
6859,1
6860,1
6861,1
6862,1
6863,1
6864,0
6865,0
6866,1
6867,0
6868,1
6869,1
6870,0
6871,1
6872,1
6873,1
6874,0
6875,1
6876,0
6877,0
6878,0
6879,1
6880,0
6881,0
6882,0
6883,1
6884,0
6885,1
6886,0
6887,1
6888,1
6889,1
6890,0
6891,0
6892,1
6893,0
6894,0
6895,0
6896,0
6897,0
6898,1
6899,0
6900,1
6901,0
6902,0
6903,1
6904,0
6905,0
6906,0
6907,0
6908,0
6909,1
6910,1
6911,0
6912,1
6913,1
6914,0
6915,1
6916,0
6917,1
6918,1
6919,0
6920,1
6921,1
6922,0
6923,1
6924,0
6925,0
6926,0
6927,1
6928,0
6929,1
6930,0
6931,1
6932,0
6933,0
6934,0
6935,1
6936,1
6937,0
6938,0
6939,1
6940,1
6941,0
6942,1
6943,1
6944,0
6945,1
6946,0
6947,0
6948,0
6949,1
6950,1
6951,0
6952,0
6953,1
6954,1
6955,1
6956,0
6957,1
6958,0
6959,1
6960,0
6961,1
6962,1
6963,0
6964,0
6965,1
6966,0
6967,1
6968,0
6969,1
6970,0
6971,0
6972,0
6973,1
6974,0
6975,1
6976,0
6977,1
6978,1
6979,0
6980,0
6981,0
6982,1
6983,1
6984,0
6985,1
6986,0
6987,0
6988,1
6989,1
6990,1
6991,1
6992,0
6993,1
6994,1
6995,1
6996,1
6997,0
6998,0
6999,0
7000,0
7001,0
7002,1
7003,1
7004,1
7005,0
7006,1
7007,1
7008,1
7009,0
7010,1
7011,0
7012,1
7013,1
7014,0
7015,0
7016,0
7017,0
7018,0
7019,1
7020,1
7021,0
7022,0
7023,0
7024,0
7025,0
7026,0
7027,0
7028,0
7029,1
7030,1
7031,1
7032,0
7033,0
7034,1
7035,0
7036,0
7037,0
7038,1
7039,1
7040,1
7041,1
7042,0
7043,1
7044,1
7045,0
7046,0
7047,0
7048,1
7049,0
7050,1
7051,1
7052,1
7053,0
7054,1
7055,0
7056,1
7057,1
7058,0
7059,0
7060,0
7061,1
7062,1
7063,1
7064,1
7065,1
7066,0
7067,1
7068,1
7069,1
7070,1
7071,0
7072,1
7073,0
7074,0
7075,1
7076,0
7077,0
7078,0
7079,1
7080,1
7081,0
7082,0
7083,1
7084,0
7085,1
7086,1
7087,1
7088,0
7089,0
7090,1
7091,0
7092,0
7093,1
7094,1
7095,1
7096,1
7097,0
7098,1
7099,1
7100,1
7101,0
7102,0
7103,1
7104,1
7105,1
7106,1
7107,0
7108,0
7109,0
7110,0
7111,0
7112,0
7113,1
7114,0
7115,0
7116,1
7117,0
7118,1
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,1
7126,1
7127,0
7128,0
7129,0
7130,0
7131,1
7132,1
7133,0
7134,1
7135,0
7136,1
7137,0
7138,0
7139,1
7140,0
7141,0
7142,0
7143,0
7144,1
7145,1
7146,0
7147,0
7148,1
7149,1
7150,1
7151,0
7152,1
7153,1
7154,0
7155,0
7156,0
7157,1
7158,1
7159,0
7160,1
7161,1
7162,0
7163,1
7164,1
7165,1
7166,0
7167,1
7168,1
7169,1
7170,0
7171,1
7172,1
7173,0
7174,1
7175,1
7176,1
7177,1
7178,1
7179,1
7180,0
7181,1
7182,1
7183,0
7184,1
7185,1
7186,0
7187,1
7188,1
7189,0
7190,1
7191,1
7192,0
7193,1
7194,0
7195,1
7196,0
7197,0
7198,1
7199,1
7200,0
7201,1
7202,0
7203,0
7204,0
7205,1
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,1
7214,1
7215,0
7216,0
7217,1
7218,0
7219,1
7220,1
7221,1
7222,1
7223,1
7224,1
7225,1
7226,0
7227,1
7228,0
7229,1
7230,1
7231,0
7232,1
7233,0
7234,1
7235,1
7236,1
7237,1
7238,1
7239,1
7240,0
7241,1
7242,0
7243,1
7244,1
7245,1
7246,0
7247,1
7248,0
7249,0
7250,0
7251,0
7252,1
7253,0
7254,1
7255,1
7256,1
7257,0
7258,1
7259,1
7260,1
7261,1
7262,1
7263,1
7264,1
7265,1
7266,0
7267,0
7268,1
7269,1
7270,0
7271,0
7272,0
7273,1
7274,1
7275,1
7276,1
7277,0
7278,0
7279,1
7280,1
7281,1
7282,0
7283,0
7284,1
7285,0
7286,0
7287,0
7288,0
7289,0
7290,1
7291,0
7292,0
7293,0
7294,1
7295,1
7296,1
7297,0
7298,1
7299,0
7300,0
7301,0
7302,0
7303,1
7304,1
7305,0
7306,1
7307,1
7308,1
7309,0
7310,0
7311,0
7312,1
7313,1
7314,1
7315,0
7316,0
7317,1
7318,1
7319,1
7320,1
7321,0
7322,1
7323,0
7324,0
7325,0
7326,1
7327,1
7328,0
7329,0
7330,1
7331,0
7332,0
7333,0
7334,0
7335,1
7336,0
7337,0
7338,0
7339,1
7340,1
7341,1
7342,1
7343,0
7344,0
7345,0
7346,0
7347,1
7348,0
7349,1
7350,1
7351,0
7352,1
7353,0
7354,0
7355,1
7356,0
7357,1
7358,0
7359,0
7360,1
7361,1
7362,1
7363,0
7364,0
7365,0
7366,0
7367,1
7368,1
7369,0
7370,0
7371,0
7372,0
7373,0
7374,0
7375,1
7376,0
7377,0
7378,1
7379,1
7380,0
7381,0
7382,1
7383,0
7384,0
7385,1
7386,0
7387,1
7388,1
7389,0
7390,1
7391,0
7392,0
7393,1
7394,0
7395,0
7396,0
7397,0
7398,0
7399,0
7400,1
7401,0
7402,1
7403,0
7404,0
7405,1
7406,0
7407,0
7408,1
7409,1
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,1
7418,1
7419,0
7420,0
7421,0
7422,0
7423,1
7424,1
7425,1
7426,1
7427,0
7428,0
7429,0
7430,0
7431,1
7432,0
7433,0
7434,1
7435,1
7436,0
7437,0
7438,0
7439,0
7440,0
7441,1
7442,0
7443,1
7444,0
7445,0
7446,0
7447,0
7448,1
7449,1
7450,1
7451,0
7452,0
7453,1
7454,1
7455,0
7456,0
7457,1
7458,1
7459,1
7460,1
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,1
7471,1
7472,1
7473,1
7474,1
7475,1
7476,1
7477,0
7478,0
7479,0
7480,1
7481,0
7482,1
7483,1
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0
7496,0
7497,0
7498,1
7499,1
7500,1
7501,0
7502,1
7503,1
7504,0
7505,1
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,1
7513,1
7514,1
7515,0
7516,0
7517,0
7518,0
7519,0
7520,0
7521,1
7522,1
7523,0
7524,0
7525,0
7526,1
7527,0
7528,1
7529,0
7530,0
7531,0
7532,0
7533,0
7534,1
7535,1
7536,0
7537,0
7538,0
7539,1
7540,0
7541,1
7542,0
7543,1
7544,1
7545,0
7546,1
7547,1
7548,0
7549,0
7550,1
7551,1
7552,1
7553,1
7554,1
7555,1
7556,1
7557,0
7558,0
7559,0
7560,1
7561,0
7562,0
7563,0
7564,1
7565,1
7566,1
7567,0
7568,1
7569,0
7570,0
7571,0
7572,1
7573,1
7574,0
7575,1
7576,0
7577,0
7578,1
7579,0
7580,0
7581,0
7582,0
7583,0
7584,1
7585,0
7586,1
7587,0
7588,0
7589,1
7590,0
7591,0
7592,0
7593,1
7594,0
7595,0
7596,0
7597,0
7598,0
7599,0
7600,1
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,1
7611,1
7612,0
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,1
7620,1
7621,0
7622,0
7623,1
7624,1
7625,0
7626,1
7627,1
7628,0
7629,0
7630,1
7631,1
7632,0
7633,0
7634,0
7635,1
7636,0
7637,1
7638,1
7639,1
7640,1
7641,1
7642,1
7643,1
7644,0
7645,0
7646,1
7647,0
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,1
7655,1
7656,1
7657,1
7658,1
7659,0
7660,0
7661,1
7662,1
7663,1
7664,1
7665,1
7666,0
7667,0
7668,0
7669,0
7670,0
7671,1
7672,0
7673,0
7674,0
7675,0
7676,1
7677,0
7678,1
7679,1
7680,0
7681,1
7682,0
7683,1
7684,1
7685,0
7686,1
7687,0
7688,1
7689,1
7690,1
7691,0
7692,1
7693,0
7694,1
7695,1
7696,0
7697,0
7698,0
7699,1
7700,1
7701,0
7702,0
7703,1
7704,1
7705,1
7706,0
7707,1
7708,1
7709,1
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,1
7718,1
7719,0
7720,0
7721,0
7722,1
7723,0
7724,1
7725,0
7726,0
7727,1
7728,0
7729,0
7730,1
7731,1
7732,1
7733,1
7734,1
7735,0
7736,1
7737,0
7738,1
7739,1
7740,1
7741,0
7742,1
7743,1
7744,0
7745,1
7746,0
7747,1
7748,1
7749,0
7750,1
7751,0
7752,1
7753,1
7754,1
7755,1
7756,1
7757,1
7758,0
7759,1
7760,0
7761,0
7762,1
7763,0
7764,1
7765,0
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,1
7773,1
7774,1
7775,1
7776,0
7777,0
7778,1
7779,1
7780,1
7781,0
7782,0
7783,1
7784,0
7785,0
7786,0
7787,1
7788,0
7789,0
7790,1
7791,1
7792,1
7793,1
7794,1
7795,1
7796,0
7797,0
7798,1
7799,0
7800,1
7801,1
7802,1
7803,0
7804,0
7805,1
7806,0
7807,1
7808,0
7809,0
7810,0
7811,0
7812,1
7813,0
7814,0
7815,0
7816,0
7817,0
7818,1
7819,1
7820,1
7821,1
7822,0
7823,1
7824,1
7825,1
7826,1
7827,1
7828,0
7829,0
7830,0
7831,1
7832,0
7833,0
7834,1
7835,1
7836,1
7837,0
7838,1
7839,1
7840,0
7841,0
7842,1
7843,0
7844,0
7845,0
7846,0
7847,0
7848,1
7849,0
7850,0
7851,1
7852,0
7853,0
7854,1
7855,1
7856,0
7857,0
7858,0
7859,0
7860,1
7861,1
7862,0
7863,1
7864,0
7865,0
7866,0
7867,0
7868,1
7869,1
7870,0
7871,1
7872,1
7873,0
7874,1
7875,0
7876,1
7877,1
7878,0
7879,1
7880,1
7881,1
7882,1
7883,0
7884,1
7885,0
7886,1
7887,1
7888,1
7889,0
7890,0
7891,1
7892,1
7893,0
7894,1
7895,1
7896,1
7897,1
7898,0
7899,0
7900,1
7901,1
7902,0
7903,1
7904,0
7905,1
7906,0
7907,1
7908,1
7909,1
7910,1
7911,0
7912,1
7913,1
7914,1
7915,1
7916,0
7917,0
7918,1
7919,1
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,1
7930,0
7931,1
7932,1
7933,0
7934,1
7935,0
7936,1
7937,0
7938,0
7939,1
7940,0
7941,1
7942,1
7943,0
7944,1
7945,0
7946,0
7947,1
7948,0
7949,1
7950,1
7951,0
7952,0
7953,1
7954,1
7955,0
7956,1
7957,0
7958,0
7959,0
7960,1
7961,1
7962,1
7963,0
7964,0
7965,0
7966,1
7967,0
7968,1
7969,1
7970,1
7971,0
7972,0
7973,0
7974,0
7975,1
7976,0
7977,0
7978,0
7979,0
7980,0
7981,0
7982,1
7983,1
7984,1
7985,0
7986,0
7987,1
7988,0
7989,1
7990,0
7991,1
7992,1
7993,1
7994,0
7995,0
7996,1
7997,0
7998,1
7999,0
8000,1
8001,0
8002,1
8003,0
8004,0
8005,1
8006,1
8007,0
8008,1
8009,0
8010,1
8011,1
8012,1
8013,1
8014,0
8015,1
8016,1
8017,1
8018,0
8019,0
8020,1
8021,0
8022,0
8023,0
8024,0
8025,0
8026,0
8027,0
8028,0
8029,0
8030,0
8031,1
8032,0
8033,1
8034,0
8035,1
8036,1
8037,1
8038,0
8039,0
8040,0
8041,1
8042,1
8043,0
8044,0
8045,1
8046,0
8047,1
8048,0
8049,0
8050,1
8051,0
8052,1
8053,0
8054,1
8055,0
8056,0
8057,0
8058,1
8059,0
8060,1
8061,1
8062,1
8063,0
8064,1
8065,1
8066,0
8067,1
8068,1
8069,1
8070,1
8071,1
8072,0
8073,1
8074,1
8075,1
8076,0
8077,0
8078,0
8079,0
8080,1
8081,0
8082,1
8083,0
8084,1
8085,1
8086,0
8087,0
8088,0
8089,0
8090,1
8091,1
8092,1
8093,1
8094,1
8095,1
8096,1
8097,1
8098,1
8099,1
8100,0
8101,1
8102,0
8103,0
8104,0
8105,0
8106,1
8107,1
8108,0
8109,0
8110,0
8111,1
8112,1
8113,1
8114,1
8115,0
8116,1
8117,1
8118,1
8119,0
8120,1
8121,1
8122,1
8123,1
8124,1
8125,1
8126,0
8127,1
8128,1
8129,0
8130,1
8131,0
8132,0
8133,0
8134,1
8135,0
8136,0
8137,1
8138,0
8139,0
8140,1
8141,1
8142,1
8143,0
8144,0
8145,0
8146,0
8147,0
8148,0
8149,0
8150,1
8151,0
8152,0
8153,0
8154,0
8155,0
8156,0
8157,1
8158,0
8159,0
8160,1
8161,0
8162,0
8163,1
8164,1
8165,1
8166,1
8167,1
8168,1
8169,0
8170,1
8171,1
8172,1
8173,0
8174,0
8175,0
8176,0
8177,0
8178,0
8179,1
8180,1
8181,1
8182,1
8183,1
8184,1
8185,1
8186,1
8187,0
8188,1
8189,0
8190,1
8191,0
8192,0
8193,0
8194,1
8195,0
8196,1
8197,0
8198,1
8199,1
8200,0
8201,1
8202,1
8203,0
8204,1
8205,1
8206,1
8207,0
8208,1
8209,0
8210,0
8211,1
8212,0
8213,1
8214,0
8215,0
8216,0
8217,1
8218,1
8219,1
8220,1
8221,1
8222,0
8223,1
8224,1
8225,1
8226,0
8227,1
8228,1
8229,0
8230,0
8231,1
8232,0
8233,1
8234,1
8235,0
8236,0
8237,1
8238,0
8239,0
8240,1
8241,1
8242,1
8243,0
8244,1
8245,1
8246,0
8247,1
8248,1
8249,1
8250,1
8251,1
8252,0
8253,0
8254,0
8255,1
8256,1
8257,0
8258,0
8259,1
8260,1
8261,0
8262,1
8263,1
8264,0
8265,0
8266,0
8267,1
8268,1
8269,1
8270,1
8271,0
8272,0
8273,1
8274,1
8275,1
8276,1
8277,1
8278,0
8279,0
8280,0
8281,0
8282,1
8283,1
8284,0
8285,1
8286,1
8287,0
8288,0
8289,0
8290,1
8291,1
8292,1
8293,0
8294,1
8295,1
8296,0
8297,0
8298,1
8299,0
8300,0
8301,0
8302,1
8303,1
8304,0
8305,0
8306,0
8307,1
8308,0
8309,0
8310,1
8311,1
8312,0
8313,1
8314,0
8315,0
8316,0
8317,1
8318,1
8319,1
8320,0
8321,0
8322,1
8323,0
8324,1
8325,0
8326,0
8327,0
8328,1
8329,0
8330,0
8331,0
8332,1
8333,0
8334,0
8335,1
8336,0
8337,0
8338,1
8339,0
8340,0
8341,0
8342,0
8343,0
8344,1
8345,1
8346,0
8347,1
8348,1
8349,1
8350,1
8351,0
8352,0
8353,0
8354,1
8355,1
8356,1
8357,1
8358,1
8359,1
8360,1
8361,0
8362,1
8363,1
8364,1
8365,0
8366,0
8367,1
8368,1
8369,0
8370,1
8371,1
8372,0
8373,0
8374,0
8375,1
8376,0
8377,0
8378,0
8379,0
8380,0
8381,1
8382,1
8383,1
8384,0
8385,0
8386,1
8387,1
8388,1
8389,1
8390,1
8391,0
8392,1
8393,0
8394,0
8395,1
8396,0
8397,0
8398,0
8399,0
8400,0
8401,0
8402,1
8403,1
8404,1
8405,0
8406,0
8407,1
8408,0
8409,1
8410,0
8411,0
8412,0
8413,0
8414,1
8415,0
8416,1
8417,0
8418,1
8419,1
8420,1
8421,0
8422,1
8423,1
8424,0
8425,1
8426,0
8427,0
8428,1
8429,1
8430,1
8431,1
8432,1
8433,1
8434,1
8435,1
8436,0
8437,1
8438,1
8439,1
8440,1
8441,1
8442,1
8443,1
8444,1
8445,0
8446,0
8447,1
8448,0
8449,1
8450,1
8451,0
8452,0
8453,0
8454,0
8455,1
8456,1
8457,0
8458,1
8459,0
8460,1
8461,0
8462,1
8463,0
8464,1
8465,0
8466,0
8467,1
8468,0
8469,0
8470,1
8471,1
8472,0
8473,1
8474,1
8475,1
8476,0
8477,1
8478,0
8479,1
8480,1
8481,0
8482,1
8483,1
8484,0
8485,0
8486,1
8487,0
8488,0
8489,0
8490,1
8491,0
8492,0
8493,1
8494,0
8495,0
8496,0
8497,1
8498,0
8499,0
8500,0
8501,1
8502,1
8503,0
8504,1
8505,0
8506,1
8507,0
8508,1
8509,0
8510,1
8511,1
8512,0
8513,1
8514,1
8515,1
8516,1
8517,1
8518,1
8519,0
8520,1
8521,1
8522,1
8523,1
8524,1
8525,0
8526,0
8527,0
8528,1
8529,1
8530,1
8531,0
8532,0
8533,0
8534,0
8535,0
8536,1
8537,0
8538,0
8539,0
8540,1
8541,0
8542,0
8543,1
8544,0
8545,0
8546,0
8547,1
8548,1
8549,0
8550,0
8551,1
8552,0
8553,0
8554,0
8555,0
8556,0
8557,0
8558,0
8559,1
8560,1
8561,0
8562,0
8563,0
8564,1
8565,0
8566,1
8567,1
8568,1
8569,0
8570,1
8571,0
8572,1
8573,0
8574,1
8575,0
8576,0
8577,0
8578,0
8579,1
8580,1
8581,0
8582,1
8583,0
8584,1
8585,0
8586,0
8587,1
8588,0
8589,1
8590,1
8591,0
8592,0
